"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,6660,5.7666995E-05,0.0002955927,4.4624026E-05,4.4727636E-05,0.00020286838,0.00042267767
0,6720,5.6118497E-05,0.00028763432,4.3425374E-05,4.3526194E-05,0.00019741831,0.00041132365
0,6780,5.4611737E-05,0.0002798912,4.225905E-05,4.235715E-05,0.00019211524,0.00040027584
0,6840,5.3145584E-05,0.0002723575,4.1124174E-05,4.121963E-05,0.0001869552,0.00038952596
0,6900,5.1718936E-05,0.0002650275,4.0019895E-05,4.011278E-05,0.0001819343,0.0003790659
0,6960,5.0330724E-05,0.00025789574,3.894538E-05,3.9035767E-05,0.00017704877,0.0003688878
0,7020,4.8979906E-05,0.0002509567,3.789983E-05,3.7987782E-05,0.00017229494,0.00035898405
0,7080,4.7665475E-05,0.00024420524,3.6882455E-05,3.696804E-05,0.00016766925,0.00034934722
0,7140,4.638635E-05,0.00023763576,3.5892423E-05,3.5975703E-05,0.00016316789,0.0003399694
0,7200,4.51416E-05,0.0002312434,3.492901E-05,3.5010045E-05,0.00015878759,0.00033084373
0,7260,4.3931344E-05,0.00022502875,3.3992303E-05,3.407116E-05,0.00015452874,0.00032197105
0,7320,4.2754644E-05,0.000218987,3.3081582E-05,3.315832E-05,0.00015038805,0.0003133445
0,7380,4.1608073E-05,0.00021310046,3.219419E-05,3.2268865E-05,0.00014635346,0.00030493896
0,7440,4.0492097E-05,0.00020737149,3.133049E-05,3.1403157E-05,0.0001424266,0.00029675782
0,7500,3.9406106E-05,0.00020179694,3.0490004E-05,3.0560714E-05,0.00013860529,0.0002887966
0,7560,3.8349335E-05,0.00019637286,2.9672145E-05,2.9740953E-05,0.00013488687,0.0002810497
0,7620,3.7321E-05,0.0001910952,2.88763E-05,2.894326E-05,0.00013126858,0.00027351137
0,7680,3.6320333E-05,0.00018595996,2.8101878E-05,2.8167035E-05,0.00012774768,0.00026617592
0,7740,3.5346584E-05,0.0001809633,2.7348296E-05,2.7411701E-05,0.00012432157,0.00025903792
0,7800,3.4399025E-05,0.00017610143,2.6614993E-05,2.6676693E-05,0.00012098765,0.00025209197
0,7860,3.3476954E-05,0.00017137072,2.5901418E-05,2.5961459E-05,0.000117743446,0.00024533292
0,7920,3.2579675E-05,0.00016676758,2.5207039E-05,2.5265466E-05,0.000114586524,0.00023875569
0,7980,3.1706524E-05,0.00016228859,2.4531337E-05,2.4588195E-05,0.000111514535,0.00023235539
0,8040,3.0856845E-05,0.00015793038,2.3873808E-05,2.3929138E-05,0.000108525186,0.00022612723
0,8100,3.003001E-05,0.00015368965,2.323396E-05,2.3287805E-05,0.00010561623,0.00022006656
0,8160,2.9225399E-05,0.00014956322,2.2611319E-05,2.2663717E-05,0.0001027855,0.00021416886
0,8220,2.8442411E-05,0.00014554802,2.2005415E-05,2.2056407E-05,0.0001000309,0.00020842973
0,8280,2.7680466E-05,0.00014164101,2.14158E-05,2.1465421E-05,9.735035E-05,0.00020284488
0,8340,2.6938995E-05,0.00013783928,2.0842035E-05,2.0890322E-05,9.474186E-05,0.00019741015
0,8400,2.6217444E-05,0.00013413996,2.0283687E-05,2.0330679E-05,9.220349E-05,0.00019212149
0,8460,2.5515275E-05,0.0001305403,1.9740346E-05,1.9786075E-05,8.973334E-05,0.00018697495
0,8520,2.483197E-05,0.0001270376,1.9211602E-05,1.9256106E-05,8.732957E-05,0.00018196671
0,8580,2.4166999E-05,0.0001236291,1.869705E-05,1.8740357E-05,8.499032E-05,0.00017709288
0,8640,2.3519855E-05,0.000120312245,1.8196299E-05,1.8238443E-05,8.271383E-05,0.00017234977
0,8700,2.2890614E-05,0.00011708737,1.77094E-05,1.7750417E-05,8.050033E-05,0.0001677379
0,8760,2.2278871E-05,0.00011395242,1.7236049E-05,1.7275966E-05,7.8348414E-05,0.00016325434
0,8820,2.1682647E-05,0.000110897185,1.6774708E-05,1.6813554E-05,7.625111E-05,0.00015888453
0,8880,2.1102283E-05,0.00010792344,1.6325643E-05,1.6363447E-05,7.420963E-05,0.00015463104
0,8940,2.0537456E-05,0.00010502949,1.5888601E-05,1.5925392E-05,7.222281E-05,0.00015049141
0,9000,1.9987776E-05,0.000102213344,1.5463285E-05,1.5499087E-05,7.0289294E-05,0.00014646284
0,9060,1.9452844E-05,9.947294E-05,1.5049382E-05,1.5084224E-05,6.840768E-05,0.0001425424
0,9120,1.8932265E-05,9.680625E-05,1.4646588E-05,1.4680496E-05,6.657658E-05,0.00013872718
0,9180,1.8425657E-05,9.421129E-05,1.4254605E-05,1.4287603E-05,6.479462E-05,0.00013501436
0,9240,1.7932642E-05,9.168611E-05,1.3873141E-05,1.3905255E-05,6.306049E-05,0.00013140119
0,9300,1.745285E-05,8.922884E-05,1.3501914E-05,1.3533167E-05,6.1372906E-05,0.00012788497
0,9360,1.698593E-05,8.683764E-05,1.3140647E-05,1.3171062E-05,5.973061E-05,0.0001244631
0,9420,1.6531536E-05,8.451071E-05,1.2789072E-05,1.2818672E-05,5.8132373E-05,0.00012113304
0,9480,1.6089327E-05,8.224635E-05,1.2446929E-05,1.2475735E-05,5.657702E-05,0.00011789231
0,9540,1.5658978E-05,8.0042846E-05,1.2113963E-05,1.2141997E-05,5.5063392E-05,0.00011473851
0,9600,1.5240167E-05,7.7898556E-05,1.1789927E-05,1.181721E-05,5.3590364E-05,0.00011166931
0,9660,1.4832587E-05,7.581189E-05,1.1474582E-05,1.15011335E-05,5.2156844E-05,0.00010868241
0,9720,1.4435934E-05,7.378129E-05,1.1167692E-05,1.1193533E-05,5.0761773E-05,0.000105775616
0,9780,1.4049914E-05,7.180525E-05,1.0869032E-05,1.089418E-05,4.940411E-05,0.00010294676
0,9840,1.3674243E-05,6.988228E-05,1.0578378E-05,1.0602853E-05,4.8082853E-05,0.000100193756
0,9900,1.330864E-05,6.8010966E-05,1.0295516E-05,1.0319336E-05,4.679702E-05,9.751455E-05
0,9960,1.2952835E-05,6.618991E-05,1.0020238E-05,1.0043419E-05,4.5545657E-05,9.490717E-05
0,10020,1.2606563E-05,6.441775E-05,9.752334E-06,9.774895E-06,4.4327833E-05,9.2369664E-05
0,10080,1.2269564E-05,6.2693136E-05,9.491608E-06,9.513564E-06,4.314263E-05,8.990012E-05
0,10140,1.1941594E-05,6.101482E-05,9.237866E-06,9.2592345E-06,4.1989188E-05,8.7496745E-05
0,10200,1.1622409E-05,5.938156E-05,8.9909245E-06,9.01172E-06,4.0866656E-05,8.515777E-05
0,10260,1.1311776E-05,5.7792146E-05,8.750599E-06,8.770839E-06,3.9774208E-05,8.2881474E-05
0,10320,1.1009464E-05,5.6245386E-05,8.516712E-06,8.53641E-06,3.8711027E-05,8.066616E-05
0,10380,1.0715249E-05,5.4740143E-05,8.289092E-06,8.308262E-06,3.7676335E-05,7.851021E-05
0,10440,1.0428916E-05,5.3275293E-05,8.067568E-06,8.0862255E-06,3.6669364E-05,7.6412005E-05
0,10500,1.0150249E-05,5.1849747E-05,7.851979E-06,7.870137E-06,3.568937E-05,7.437E-05
0,10560,9.879046E-06,5.046245E-05,7.642163E-06,7.659835E-06,3.473562E-05,7.2382696E-05
0,10620,9.615104E-06,4.9112372E-05,7.437967E-06,7.4551663E-06,3.380742E-05,7.044861E-05
0,10680,9.35823E-06,4.779851E-05,7.2392386E-06,7.255978E-06,3.2904078E-05,6.856632E-05
