"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,13500,0.00045580254,0.0015207547,0.00034473743,0.00034469037,0.0015114007,0.6315083
0,13560,0.00045653142,0.001523611,0.00034529538,0.00034524882,0.0015138836,0.63217974
0,13620,0.00045725267,0.001526438,0.0003458475,0.0003458014,0.0015163405,0.6328438
0,13680,0.00045796632,0.0015292357,0.00034639385,0.0003463482,0.0015187719,0.6335005
0,13740,0.0004586725,0.0015320047,0.00034693445,0.0003468893,0.0015211776,0.63414997
0,13800,0.00045937125,0.0015347449,0.00034746938,0.0003474247,0.0015235582,0.6347923
0,13860,0.00046006264,0.0015374568,0.0003479987,0.00034795448,0.0015259138,0.63542753
0,13920,0.00046074679,0.0015401405,0.00034852242,0.0003484787,0.0015282447,0.63605577
0,13980,0.00046142368,0.0015427964,0.00034904067,0.0003489974,0.001530551,0.636677
0,14040,0.00046209345,0.0015454247,0.00034955342,0.0003495106,0.0015328331,0.6372914
0,14100,0.00046275614,0.0015480256,0.00035006079,0.0003500184,0.0015350911,0.637899
0,14160,0.00046341182,0.0015505995,0.0003505628,0.00035052086,0.0015373253,0.6384998
0,14220,0.00046406058,0.0015531465,0.00035105948,0.000351018,0.0015395359,0.639094
0,14280,0.00046470243,0.0015556669,0.00035155093,0.0003515099,0.0015417233,0.6396815
0,14340,0.0004653375,0.0015581611,0.00035203717,0.00035199657,0.0015438874,0.6402626
0,14400,0.00046596583,0.0015606291,0.00035251825,0.0003524781,0.0015460287,0.64083713
0,14460,0.0004665875,0.0015630714,0.00035299422,0.0003529545,0.0015481472,0.64140534
0,14520,0.0004672025,0.0015654879,0.00035346515,0.00035342583,0.0015502432,0.6419672
0,14580,0.000467811,0.0015678792,0.00035393107,0.00035389216,0.0015523171,0.64252275
0,14640,0.00046841303,0.0015702454,0.00035439205,0.00035435354,0.0015543688,0.6430721
0,14700,0.0004690086,0.0015725867,0.00035484807,0.00035481,0.0015563987,0.64361537
0,14760,0.00046959784,0.0015749034,0.00035529927,0.00035526158,0.0015584071,0.6441525
0,14820,0.00047018076,0.0015771957,0.00035574564,0.00035570835,0.001560394,0.64468366
0,14880,0.00047075746,0.0015794638,0.00035618723,0.00035615035,0.0015623596,0.6452089
0,14940,0.00047132798,0.001581708,0.0003566241,0.00035658764,0.0015643043,0.6457282
0,15000,0.0004718924,0.0015839285,0.00035705633,0.00035702024,0.0015662282,0.64624166
0,15060,0.00047245072,0.0015861255,0.0003574839,0.00035744818,0.0015681316,0.6467493
0,15120,0.00047300308,0.0015882992,0.00035790686,0.00035787156,0.0015700145,0.6472513
0,15180,0.00047354947,0.0015904498,0.0003583253,0.00035829036,0.0015718773,0.64774764
0,15240,0.00047409002,0.0015925778,0.00035873926,0.00035870468,0.00157372,0.6482384
0,15300,0.0004746247,0.001594683,0.00035914875,0.00035911455,0.001575543,0.6487236
0,15360,0.00047515368,0.001596766,0.00035955381,0.00035952,0.0015773462,0.6492033
0,15420,0.0004756769,0.0015988267,0.00035995455,0.00035992108,0.0015791302,0.64967763
0,15480,0.0004761945,0.0016008655,0.00036035094,0.00036031782,0.0015808949,0.65014654
0,15540,0.00047670648,0.0016028826,0.00036074303,0.00036071028,0.0015826406,0.65061015
0,15600,0.00047721292,0.0016048782,0.0003611309,0.00036109853,0.0015843674,0.6510685
0,15660,0.00047771385,0.0016068524,0.00036151457,0.00036148253,0.0015860755,0.6515217
0,15720,0.00047820937,0.0016088056,0.00036189408,0.0003618624,0.0015877652,0.6519697
0,15780,0.0004786995,0.0016107379,0.0003622695,0.00036223815,0.0015894365,0.6524126
0,15840,0.00047918432,0.0016126494,0.0003626408,0.0003626098,0.0015910898,0.65285045
0,15900,0.00047966387,0.0016145403,0.0003630081,0.00036297741,0.001592725,0.6532833
0,15960,0.00048013817,0.0016164111,0.0003633714,0.00036334107,0.0015943425,0.6537112
0,16020,0.00048060733,0.0016182618,0.00036373074,0.00036370073,0.0015959424,0.6541342
0,16080,0.00048107133,0.0016200925,0.00036408615,0.00036405647,0.001597525,0.6545524
0,16140,0.0004815303,0.0016219035,0.0003644377,0.00036440833,0.0015990903,0.6549658
0,16200,0.00048198423,0.001623695,0.00036478537,0.00036475636,0.0016006384,0.65537447
0,16260,0.00048243318,0.0016254672,0.0003651293,0.00036510057,0.0016021697,0.6557784
